Tanggal,Pintu Masuk,Jumlah Kunjungan
2024-07-01,Juanda,34446.0
2024-07-01,Kualanamu,22693.0
2024-07-01,Husein Sastranegara,22.0
2024-07-01,Adi Sucipto,11120.0
2024-07-01,Sultan Syarif Kasim II,2516.0
2024-07-01,Sam Ratulangi,4743.0
2024-07-01,Minangkabau,5936.0
2024-07-01,Sultan Iskandar Muda,2489.0
2024-07-01,Ahmad Yani,0.0
2024-07-01,Supadio,0.0
2024-07-01,Hasanuddin,1532.0
2024-07-01,Sultan Badaruddin II,15.0
2024-07-01,Pintu Udara Lainnya,3170.0
2024-07-01,Bandara Int. Lombok,8652.0
2024-07-01,Total,1310756.0
2024-07-01,Jayapura,8544.0
2024-07-01,B. Pintu Laut,212433.0
2024-07-01,Tanjung Uban,16210.0
2024-07-01,Tanjung Pinang,3573.0
2024-07-01,Tanjung Balai Karimun,5476.0
2024-07-01,Tanjung Benoa,95.0
2024-07-01,Pintu Laut Lainnya,86784.0
2024-07-01,C. Pintu Darat,103740.0
2024-07-01,Tanjung Mas,0.0
2024-07-01,Atambua,11847.0
2024-07-01,Entikong,3204.0
2024-07-01,Nanga Badau,940.0
2024-07-01,Pintu Darat Lainnya,76279.0
2024-07-01,Jumlah (A+B+C),1310756.0
2024-07-01,Lainnya,
2024-07-01,Batam,100295.0
2024-07-01,Aruk,2926.0
2024-08-01,Adi Sucipto,10136.0
2024-08-01,A. Pintu Udara,987547.0
2024-08-01,Ngurah Rai,613540.0
2024-08-01,Soekarno-Hatta,272849.0
2024-08-01,Juanda,38587.0
2024-08-01,Husein Sastranegara,0.0
2024-08-01,Bandara Int. Lombok,8122.0
2024-08-01,Pintu Udara Lainnya,2842.0
2024-08-01,Sam Ratulangi,4436.0
2024-08-01,Minangkabau,6685.0
2024-08-01,Sultan Syarif Kasim II,3940.0
2024-08-01,Sultan Iskandar Muda,3042.0
2024-08-01,Ahmad Yani,0.0
2024-08-01,Supadio,0.0
2024-08-01,Hasanuddin,1427.0
2024-08-01,Kualanamu,21930.0
2024-08-01,Sultan Badaruddin II,11.0
2024-08-01,Atambua,10029.0
2024-08-01,Total,1339946.0
2024-08-01,Tanjung Uban,20655.0
2024-08-01,Tanjung Pinang,5948.0
2024-08-01,Tanjung Balai Karimun,6555.0
2024-08-01,Tanjung Benoa,3100.0
2024-08-01,Tanjung Mas,0.0
2024-08-01,Pintu Laut Lainnya,92950.0
2024-08-01,C. Pintu Darat,103641.0
2024-08-01,B. Pintu Laut,248758.0
2024-08-01,Entikong,3191.0
2024-08-01,Nanga Badau,892.0
2024-08-01,Pintu Darat Lainnya,77229.0
2024-08-01,Jumlah (A+B+C),1339946.0
2024-08-01,Lainnya,
2024-08-01,Batam,119550.0
2024-08-01,Jayapura,9481.0
2024-08-01,Aruk,2819.0
2024-09-01,Ngurah Rai,591848.0
2024-09-01,Soekarno-Hatta,250852.0
2024-09-01,Juanda,31700.0
2024-09-01,Kualanamu,24956.0
2024-09-01,Husein Sastranegara,0.0
2024-09-01,Adi Sucipto,9621.0
2024-09-01,Pintu Udara Lainnya,3882.0
2024-09-01,Sultan Iskandar Muda,3909.0
2024-09-01,Minangkabau,8232.0
2024-09-01,Sultan Syarif Kasim II,3320.0
2024-09-01,Ahmad Yani,0.0
2024-09-01,Supadio,5.0
2024-09-01,Hasanuddin,1326.0
2024-09-01,Bandara Int. Lombok,7461.0
2024-09-01,A. Pintu Udara,941903.0
2024-09-01,Sam Ratulangi,4791.0
2024-09-01,Sultan Badaruddin II,0.0
2024-09-01,Jayapura,11649.0
2024-09-01,B. Pintu Laut,231748.0
2024-09-01,Tanjung Uban,16058.0
2024-09-01,Tanjung Pinang,4898.0
2024-09-01,Tanjung Balai Karimun,6814.0
2024-09-01,Tanjung Benoa,2061.0
2024-09-01,Tanjung Mas,0.0
2024-09-01,C. Pintu Darat,105607.0
2024-09-01,Batam,114682.0
2024-09-01,Pintu Laut Lainnya,87235.0
2024-09-01,Entikong,4256.0
2024-09-01,Aruk,3680.0
2024-09-01,Nanga Badau,1116.0
2024-09-01,Pintu Darat Lainnya,76522.0
2024-09-01,Jumlah (A+B+C),1279258.0
2024-09-01,Lainnya,
2024-09-01,Total,1279258.0
2024-09-01,Atambua,8384.0
2024-10-01,Ngurah Rai,554892.0
2024-10-01,Soekarno-Hatta,218170.0
2024-10-01,Juanda,28182.0
2024-10-01,Kualanamu,20129.0
2024-10-01,Husein Sastranegara,0.0
2024-10-01,Adi Sucipto,7828.0
2024-10-01,Bandara Int. Lombok,7169.0
2024-10-01,Sultan Iskandar Muda,3237.0
2024-10-01,Minangkabau,7511.0
2024-10-01,Sultan Syarif Kasim II,2637.0
2024-10-01,Ahmad Yani,0.0
2024-10-01,Supadio,3.0
2024-10-01,Hasanuddin,1091.0
2024-10-01,Sultan Badaruddin II,0.0
2024-10-01,Pintu Udara Lainnya,4224.0
2024-10-01,Sam Ratulangi,4674.0
2024-10-01,B. Pintu Laut,218620.0
2024-10-01,A. Pintu Udara,859747.0
2024-10-01,Atambua,13025.0
2024-10-01,Tanjung Pinang,4632.0
2024-10-01,Tanjung Balai Karimun,6770.0
2024-10-01,Tanjung Benoa,5019.0
2024-10-01,Tanjung Mas,0.0
2024-10-01,C. Pintu Darat,115500.0
2024-10-01,Jayapura,10715.0
2024-10-01,Nanga Badau,742.0
2024-10-01,Pintu Laut Lainnya,76419.0
2024-10-01,Aruk,2376.0
2024-10-01,Pintu Darat Lainnya,85311.0
2024-10-01,Jumlah (A+B+C),1193867.0
2024-10-01,Lainnya,
2024-10-01,Total,1193867.0
2024-10-01,Tanjung Uban,15916.0
2024-10-01,Entikong,3331.0
2024-10-01,Batam,109864.0
2024-11-01,Adi Sucipto,6728.0
2024-11-01,A. Pintu Udara,756972.0
2024-11-01,Ngurah Rai,472714.0
2024-11-01,Soekarno-Hatta,212178.0
2024-11-01,Juanda,20820.0
2024-11-01,B. Pintu Laut,223293.0
2024-11-01,Husein Sastranegara,0.0
2024-11-01,Bandara Int. Lombok,4947.0
2024-11-01,Sultan Syarif Kasim II,2485.0
2024-11-01,Sultan Iskandar Muda,2534.0
2024-11-01,Ahmad Yani,0.0
2024-11-01,Supadio,0.0
2024-11-01,Hasanuddin,947.0
2024-11-01,Sultan Badaruddin II,0.0
2024-11-01,Pintu Udara Lainnya,3901.0
2024-11-01,Minangkabau,6041.0
2024-11-01,Sam Ratulangi,4532.0
2024-11-01,Kualanamu,19145.0
2024-11-01,Jayapura,11188.0
2024-11-01,Tanjung Pinang,4388.0
2024-11-01,Tanjung Balai Karimun,6911.0
2024-11-01,Tanjung Benoa,186.0
2024-11-01,Tanjung Mas,565.0
2024-11-01,Batam,111306.0
2024-11-01,C. Pintu Darat,111802.0
2024-11-01,Total,1092067.0
2024-11-01,Pintu Laut Lainnya,85004.0
2024-11-01,Atambua,16360.0
2024-11-01,Entikong,2797.0
2024-11-01,Nanga Badau,732.0
2024-11-01,Pintu Darat Lainnya,78517.0
2024-11-01,Jumlah (A+B+C),1092067.0
2024-11-01,Lainnya,
2024-11-01,Tanjung Uban,14933.0
2024-11-01,Aruk,2208.0
2024-12-01,A. Pintu Udara,832865.0
2024-12-01,Ngurah Rai,548685.0
2024-12-01,Soekarno-Hatta,207019.0
2024-12-01,Juanda,19265.0
2024-12-01,Kualanamu,21142.0
2024-12-01,Husein Sastranegara,0.0
2024-12-01,Hasanuddin,1085.0
2024-12-01,Bandara Int. Lombok,6108.0
2024-12-01,Minangkabau,7550.0
2024-12-01,Sultan Syarif Kasim II,2800.0
2024-12-01,Sultan Iskandar Muda,3598.0
2024-12-01,Ahmad Yani,0.0
2024-12-01,Supadio,0.0
2024-12-01,Lainnya,0.0
2024-12-01,Adi Sucipto,7167.0
2024-12-01,Sultan Badaruddin II,2.0
2024-12-01,Atambua,18751.0
2024-12-01,B. Pintu Laut,264692.0
2024-12-01,Pintu Udara Lainnya,4347.0
2024-12-01,Tanjung Uban,22213.0
2024-12-01,Tanjung Pinang,5788.0
2024-12-01,Tanjung Balai Karimun,7649.0
2024-12-01,Tanjung Benoa,53.0
2024-12-01,Tanjung Mas,1302.0
2024-12-01,Pintu Laut Lainnya,69742.0
2024-12-01,Jumlah (A+B+C),1228630.0
2024-12-01,Jayapura,14613.0
2024-12-01,Entikong,5017.0
2024-12-01,Aruk,3787.0
2024-12-01,Nanga Badau,1493.0
2024-12-01,Pintu Darat Lainnya,87412.0
2024-12-01,Batam,157945.0
2024-12-01,C. Pintu Darat,131073.0
2024-12-01,Sam Ratulangi,4097.0
2024-12-01,Total,1228630.0
